,algorithim,confidence_interval,bool
3182,p2,0.13546,False
3183,p2,0.00406879,False
3184,p2,0.100418,False
3185,p2,0.0980571,True
3186,p2,0.0071854,False
3187,p2,0.0185044,True
3188,p2,0.0884744,True
3189,p2,0.0182311,True
3190,p2,0.228764,False
3191,p2,0.00802558,True
3192,p2,0.0888003,True
3193,p2,0.0114266,True
3194,p2,0.126621,True
3195,p2,0.142122,True
3196,p2,0.0885832,True
3197,p2,0.014392,True
3198,p2,0.0973637,True
3199,p2,0.236391,True
3200,p2,0.0938339,False
3201,p2,0.152445,True
3202,p2,0.239332,
3203,p2,0.173224,True
3204,p2,0.212017,True
3205,p2,0.13358399999999998,True
3206,p2,0.0405741,True
3207,p2,0.0643688,True
3208,p2,0.239015,True
3209,p2,0.2268,True
3210,p2,0.130879,
3211,p2,0.272485,True
3212,p2,0.0226341,True
3213,p2,0.00150487,True
3214,p2,0.07688289999999999,True
3215,p2,0.11255,True
3216,p2,0.15950899999999998,True
3217,p2,0.122356,True
3218,p2,0.187272,True
3219,p2,0.153005,True
3220,p2,0.280212,False
3221,p2,0.311769,True
3222,p2,0.211308,True
3223,p2,0.160205,True
3224,p2,0.110268,False
3225,p2,0.120481,False
3226,p2,0.17683800000000002,True
3227,p2,0.103796,True
3228,p2,0.135179,True
3229,p2,0.176828,False
3230,p2,0.243367,True
3231,p2,0.0424281,True
3232,p2,0.169736,True
3233,p2,0.165655,False
3234,p2,0.164931,True
3235,p2,0.00629515,True
3236,p2,0.0260588,True
3237,p2,0.105946,True
3238,p2,0.00182486,True
3239,p2,0.155935,True
3240,p2,0.20913,True
3241,p2,0.3037,True
3242,p2,0.258677,True
3243,p2,0.11955,True
3244,p2,0.213069,False
3245,p2,0.179938,False
3246,p2,0.243349,True
3247,p2,0.102255,True
3248,p2,0.00555772,False
3249,p2,0.165772,True
3250,p2,0.0306949,
3251,p2,0.0894025,True
3252,p2,0.00140394,True
3253,p2,0.00279854,True
3254,p2,0.030579400000000007,True
3255,p2,0.07522999999999999,False
3256,p2,0.102684,
3257,p2,0.207753,
3258,p2,0.161478,True
3259,p2,0.015018,True
3260,p2,0.110037,True
3261,p2,0.167462,True
3262,p2,0.403451,
3263,p2,0.366578,True
3264,p2,0.119805,
3265,p2,0.108573,True
3266,p2,9.75817e-05,True
3267,p2,0.100136,False
3268,p2,0.000186525,True
3269,p2,0.165888,True
3270,p2,0.16579100000000002,True
3271,p2,0.266953,True
3272,p2,0.104795,True
3273,p2,0.289085,
3274,p2,0.12345,True
3275,p2,0.0983781,False
3276,p2,0.321589,True
3277,p2,0.168204,
3278,p2,0.0860048,True
3279,p2,0.208302,True
3280,p2,0.0305528,True
3281,p2,0.121662,True
3282,p2,0.232117,True
3283,p2,0.121102,
3284,p2,0.00174855,True
3285,p2,0.125046,True
3286,p2,0.218128,True
3287,p2,0.0719809,True
3288,p2,0.07755210000000001,True
3289,p2,0.0753949,False
3290,p2,0.139099,True
3291,p2,0.228298,True
3292,p2,0.144272,True
3293,p2,0.328173,
3294,p2,0.00743627,True
3295,p2,0.15572,False
3296,p2,0.08087000000000001,True
3297,p2,0.229228,False
3298,p2,0.15477,True
3299,p2,0.165871,False
3300,p2,0.0743018,True
3301,p2,0.06979110000000001,True
3302,p2,0.385075,False
3303,p2,0.103191,False
3304,p2,0.290971,True
3305,p2,0.175316,False
3306,p2,0.00794644,True
3307,p2,0.0783998,True
3308,p2,0.200151,True
3309,p2,0.088739,True
3310,p2,0.039562900000000005,True
3311,p2,0.269744,
3312,p2,0.15628699999999998,True
3313,p2,0.135164,
3314,p2,0.0366151,True
3315,p2,0.00785164,True
3316,p2,0.15885,True
3317,p2,0.16336199999999998,False
3318,p2,0.199865,True
3319,p2,0.448518,True
3320,p2,0.169945,True
3321,p2,0.119745,False
3322,p2,0.0189067,True
3323,p2,0.190898,True
3324,p2,0.121377,True
3325,p2,0.129452,True
3326,p2,0.289096,True
3327,p2,0.128077,True
3328,p2,0.0774196,True
3329,p2,0.232544,True
3330,p2,0.08580460000000001,True
3331,p2,0.197314,
3332,p2,0.207897,True
3333,p2,0.27827,True
3334,p2,0.23845,
3335,p2,0.0448653,True
3336,p2,0.274888,False
3337,p2,0.0480888,True
3338,p2,0.109635,True
3339,p2,0.291586,True
3340,p2,0.127776,True
3341,p2,0.137928,True
3342,p2,0.0919339,
3343,p2,0.317368,True
3344,p2,0.107144,True
3345,p2,0.0763587,True
3346,p2,0.318017,True
3347,p2,0.0991402,True
3348,p2,0.0330837,True
3349,p2,0.114027,True
3350,p2,0.12983,False
3351,p2,0.179625,
3352,p2,0.0236751,True
3353,p2,0.111496,True
3354,p2,0.298939,True
3355,p2,0.246966,
3356,p2,0.0576253,False
3357,p2,0.208564,
3358,p2,0.07310139999999997,True
3359,p2,0.161655,True
3360,p2,0.189537,True
3361,p2,0.129558,True
3362,p2,0.199619,True
3363,p2,0.150694,True
3364,p2,0.0790509,True
3365,p2,0.054135400000000014,True
3366,p2,0.165132,False
3367,p2,0.206576,True
3368,p2,0.13001600000000002,True
3369,p2,0.0398973,
3370,p2,0.077347,False
3371,p2,0.13939200000000002,True
3372,p2,0.0967973,True
3373,p2,0.380976,False
3374,p2,0.214197,True
3375,p2,0.121052,True
3376,p2,0.0222925,True
3377,p2,0.105307,True
3378,p2,0.0248201,True
3379,p2,0.010891,True
3380,p2,0.180369,
3381,p2,0.0008032410000000001,True
3382,p2,0.0609242,
3383,p2,0.135697,True
3384,p2,0.0122306,True
3385,p2,0.0385587,True
3386,p2,0.273595,True
3387,p2,0.16686199999999998,True
3388,p2,0.190659,True
3389,p2,0.183596,True
3390,p2,0.0910254,False
3391,p2,0.139909,True
3392,p2,0.14916400000000002,True
3393,p2,0.000375087,True
3394,p2,0.0229336,True
3395,p2,0.0024906,True
3396,p2,0.34173000000000003,False
3397,p2,0.182538,True
3398,p2,0.201378,False
3399,p2,0.180925,True
3400,p2,0.0806711,False
3401,p2,0.23318000000000005,
3402,p2,0.208172,True
3403,p2,0.171673,True
3404,p2,0.0763252,False
3405,p2,0.00884062,
3406,p2,0.00408291,False
3407,p2,0.117608,True
3408,p2,0.0423354,True
3409,p2,0.0981314,True
3410,p2,0.430275,False
3411,p2,0.114512,True
3412,p2,0.0635052,False
3413,p2,0.190027,False
3414,p2,0.090644,True
3415,p2,0.213349,True
3416,p2,0.00971237,False
3417,p2,0.215436,True
3418,p2,0.39826,False
3419,p2,0.0254693,False
3420,p2,0.159677,
3421,p2,0.0194683,True
3422,p2,0.000546586,True
3423,p2,0.013411500000000002,False
3424,p2,0.0145781,True
3425,p2,0.162761,
3426,p2,0.176846,True
3427,p2,0.144893,True
3428,p2,0.261288,True
3429,p2,0.291447,False
3430,p2,0.0669566,True
3431,p2,0.161885,True
3432,p2,0.0353524,
3433,p2,0.229145,True
3434,p2,0.0682181,True
3435,p2,0.0203067,True
3436,p2,0.194897,True
3437,p2,0.115532,True
3438,p2,0.06795810000000001,True
3439,p2,0.0724441,True
3440,p2,0.120142,False
3441,p2,0.121809,True
3442,p2,0.08295319999999999,True
3443,p2,0.162647,True
3444,p2,0.0469761,True
3445,p2,0.173675,True
3446,p2,0.126101,True
3447,p2,0.180678,False
3448,p2,0.164906,False
3449,p2,0.102992,True
3450,p2,0.287131,True
3451,p2,0.0578658,True
3452,p2,0.022385,True
3453,p2,0.02685,True
3454,p2,0.442016,True
3455,p2,0.26715300000000003,False
3456,p2,0.211424,True
3457,p2,0.00474863,True
3458,p2,0.154854,True
3459,p2,0.18347,True
3460,p2,0.0286048,True
3461,p2,0.0530082,False
3462,p2,0.0940442,False
3463,p2,0.193804,True
3464,p2,0.15520699999999998,True
3465,p2,0.0945376,
3466,p2,0.0311277,False
3467,p2,0.0966215,True
3468,p2,0.26355300000000004,True
3469,p2,0.411182,True
3470,p2,0.314091,False
3471,p2,0.169758,True
3472,p2,0.0902864,True
3473,p2,0.315286,True
3474,p2,0.00173092,True
3475,p2,0.340474,True
3476,p2,0.345298,True
3477,p2,0.000780885,True
3478,p2,0.119243,True
3479,p2,0.000676435,True
3480,p2,0.0609293,True
3481,p2,0.40342,True
3482,p2,0.13431600000000002,False
3483,p2,0.0608572,
3484,p2,0.142058,True
3485,p2,0.146892,True
3486,p2,0.116042,True
3487,p2,0.0965847,
3488,p2,0.160439,False
3489,p2,0.0946149,True
3490,p2,0.245395,True
3491,p2,0.104539,True
3492,p2,0.113672,True
3493,p2,0.000391312,False
3494,p2,0.0954294,True
3495,p2,0.145202,True
3496,p2,0.345646,True
3497,p2,0.00435645,False
3498,p2,0.05742630000000001,True
3499,p2,0.06439,
3500,p2,0.157195,True
3501,p2,0.0559251,
3502,p2,0.12645499999999998,True
3503,p2,0.078331,True
3504,p2,0.160669,
3505,p2,0.00143879,True
3506,p2,0.283795,False
3507,p2,0.07238960000000001,True
3508,p2,0.032351099999999994,True
3509,p2,0.0842887,True
3510,p2,0.111622,True
3511,p2,0.138709,True
3512,p2,0.0499332,True
3513,p2,0.146222,True
3514,p2,0.12883,False
3515,p2,0.251634,True
3516,p2,0.19388,
3517,p2,0.125652,False
3518,p2,0.226481,False
3519,p2,0.197897,True
3520,p2,0.000543615,True
3521,p2,0.14597100000000002,
3522,p2,0.0950228,True
3523,p2,0.121811,True
3524,p2,0.00183395,True
3525,p2,0.0601778,True
3526,p2,0.431657,
3527,p2,0.0950207,True
3528,p2,0.0347126,False
3529,p2,0.166246,
3530,p2,0.420119,True
3531,p2,0.154088,True
3532,p2,0.0935148,True
3533,p2,0.197913,False
3534,p2,0.169007,
3535,p2,0.158936,False
3536,p2,0.150605,True
3537,p2,7.191479999999999e-05,
3538,p2,0.139407,True
3539,p2,0.197819,True
3540,p2,0.25153000000000003,True
3541,p2,0.124281,True
3542,p2,0.162855,False
3543,p2,0.121988,True
3544,p2,0.0455186,True
3545,p2,0.0252482,True
3546,p2,0.187003,True
3547,p2,0.201697,False
3548,p2,0.146235,True
3549,p2,0.12956700000000002,True
3550,p2,0.121821,True
3551,p2,0.0251208,True
3552,p2,0.0749616,
3553,p2,0.193831,False
3554,p2,0.045738699999999986,True
3555,p2,0.30447,False
3556,p2,0.189434,False
3557,p2,0.0983538,
3558,p2,0.0150472,True
3559,p2,0.0318031,False
3560,p2,0.227402,
3561,p2,0.057291,True
3562,p2,0.0262298,False
3563,p2,0.0955939,True
3564,p2,0.0357175,True
3565,p2,0.127931,True
3566,p2,0.0960845,True
3567,p2,0.153225,True
3568,p2,0.0602264,False
3569,p2,0.0318912,False
3570,p2,0.0792056,
3571,p2,0.057883400000000015,True
3572,p2,0.12675799999999998,False
3573,p2,0.0778051,False
3574,p2,0.12708599999999998,True
3575,p2,0.128483,True
3576,p2,0.0804192,False
3577,p2,0.199554,False
3578,p2,0.249017,
3579,p2,0.08439529999999999,False
3580,p2,0.026121,True
3581,p2,0.0672917,True
3582,p2,0.21850300000000006,True
3583,p2,0.0290541,
3584,p2,0.0547901,False
3585,p2,0.150119,False
3586,p2,0.195405,True
3587,p2,0.154646,True
3588,p2,0.08411189999999999,True
3589,p2,0.245862,
3590,p2,0.055901699999999985,True
3591,p2,0.13933900000000002,True
3592,p2,0.135176,True
3593,p2,0.055654599999999985,True
3594,p2,0.15463,True
3595,p2,0.081482,False
3596,p2,0.318646,False
3597,p2,0.0995963,True
3598,p2,0.0798143,True
3599,p2,0.138383,True
3600,p2,0.345806,False
3601,p2,0.191749,True
3602,p2,0.12053,True
3603,p2,0.0964228,True
3604,p2,0.200411,
3605,p2,0.0341819,True
3606,p2,0.0143237,True
3607,p2,0.196307,False
3608,p2,0.0731443,False
3609,p2,0.167614,True
3610,p2,0.0044169,False
3611,p2,0.0228851,False
3612,p2,0.133446,True
3613,p2,0.203671,True
3614,p2,0.0980293,True
3615,p2,0.021793,True
3616,p2,0.000158961,True
3617,p2,0.00015821700000000002,False
3618,p2,0.17311400000000002,False
3619,p2,0.284121,True
3620,p2,0.186873,True
3621,p2,0.12908599999999998,
3622,p2,0.106697,True
3623,p2,0.0770367,True
3624,p2,0.232057,True
3625,p2,0.146147,
3626,p2,0.118181,True
3627,p2,0.184193,True
3628,p2,0.0433046,True
3629,p2,0.0110568,True
3630,p2,0.202765,False
3631,p2,0.201675,True
3632,p2,0.125121,
3633,p2,0.0178107,True
3634,p2,0.0977564,True
3635,p2,0.248885,True
3636,p2,0.0593442,False
3637,p2,0.00207991,True
3638,p2,0.13373800000000002,False
3639,p2,0.0273395,True
3640,p2,0.263665,False
3641,p2,0.156916,
3642,p2,0.0279066,False
3643,p2,0.0647712,True
3644,p2,0.118647,True
3645,p2,0.2026,True
3646,p2,0.00886185,True
3647,p2,0.102933,
3648,p2,0.218289,True
3649,p2,0.181351,True
3650,p2,0.122079,True
3651,p2,0.11681,
3652,p2,0.132569,True
3653,p2,5.86749e-05,
3654,p2,0.016765400000000003,True
3655,p2,0.229944,True
3656,p2,0.235504,False
3657,p2,0.0517131,True
3658,p2,0.108807,True
3659,p2,0.101927,True
3660,p2,0.00525767,
3661,p2,0.00712124,False
3662,p2,0.258372,False
3663,p2,0.043388800000000005,True
3664,p2,0.104164,False
3665,p2,0.204544,False
3666,p2,0.389994,True
3667,p2,0.0969114,True
3668,p2,0.0727627,True
3669,p2,0.193575,True
3670,p2,0.154711,True
3671,p2,0.06898489999999999,False
3672,p2,0.30997800000000003,True
3673,p2,0.0924141,
3674,p2,0.30985300000000005,False
3675,p2,0.131753,True
3676,p2,0.17336600000000002,True
3677,p2,0.0659904,True
3678,p2,0.0965343,True
3679,p2,0.0143099,False
3680,p2,0.212589,
3681,p2,0.178033,True
3682,p2,0.0753557,True
3683,p2,0.0861665,
3684,p2,0.335692,False
3685,p2,0.142014,False
3686,p2,0.113111,True
3687,p2,0.283647,True
3688,p2,0.244649,False
3689,p2,0.105416,True
3690,p2,0.00900618,True
3691,p2,0.25092,False
3692,p2,0.0464745,True
3693,p2,0.133247,True
3694,p2,0.106404,True
3695,p2,0.0381361,
3696,p2,0.368566,False
3697,p2,0.00415023,True
3698,p2,0.0486585,True
3699,p2,0.1215,False
3700,p2,0.199544,True
3701,p2,0.028019400000000003,True
3702,p2,0.250014,True
3703,p2,0.214879,True
3704,p2,0.00873039,True
3705,p2,0.16058,
3706,p2,0.110607,True
3707,p2,0.06894639999999999,True
3708,p2,0.206963,True
3709,p2,0.151936,True
3710,p2,0.339835,True
3711,p2,0.0050429,True
3712,p2,0.08493710000000003,True
3713,p2,0.0110482,True
3714,p2,0.0827437,True
3715,p2,0.115984,True
3716,p2,0.0489277,True
3717,p2,0.190958,True
3718,p2,0.294683,
3719,p2,0.143836,False
3720,p2,0.18158,True
3721,p2,0.0242109,False
3722,p2,0.022561,True
3723,p2,0.116977,True
3724,p2,0.0509114,True
3725,p2,0.11138,False
3726,p2,0.35014,False
3727,p2,0.234898,True
3728,p2,0.172951,True
3729,p2,0.00334375,True
3730,p2,0.0124127,False
3731,p2,0.0946977,
3732,p2,0.0194207,False
3733,p2,0.111106,False
3734,p2,0.113946,True
3735,p2,0.00641784,False
3736,p2,0.0982852,True
3737,p2,0.123827,False
3738,p2,0.104046,True
3739,p2,0.168296,False
3740,p2,0.275885,True
3741,p2,0.104014,True
3742,p2,0.0693617,True
3743,p2,0.156891,True
3744,p2,0.013559200000000002,
3745,p2,0.012763,True
3746,p2,0.0799232,True
3747,p2,0.06468330000000001,False
3748,p2,0.16681500000000002,True
3749,p2,0.114162,True
3750,p2,0.0477274,True
3751,p2,0.0914341,False
3752,p2,0.206053,True
3753,p2,0.166927,True
3754,p2,0.07389960000000001,True
3755,p2,0.133368,False
3756,p2,0.219461,True
3757,p2,0.044667800000000014,True
3758,p2,0.139698,True
3759,p2,0.160273,True
3760,p2,0.17336400000000002,True
3761,p2,0.159621,
3762,p2,0.035856300000000015,True
3763,p2,0.11987,False
3764,p2,0.0680661,True
3765,p2,0.258869,False
3766,p2,0.075915,False
3767,p2,0.26603000000000004,True
3768,p2,0.010835,True
3769,p2,0.258865,False
3770,p2,0.00747245,False
3771,p2,0.178404,False
3772,p2,0.0823368,True
3773,p2,0.112517,False
3774,p2,0.108356,True
3775,p2,0.160274,True
3776,p2,0.0812117,True
3777,p2,0.108382,True
3778,p2,0.20662,True
3779,p2,0.106227,False
3780,p2,0.0452524,True
3781,p2,0.0886053,True
3782,p2,0.0149819,False
3783,p2,0.0512335,
3784,p2,0.0681337,True
3785,p2,0.000512029,False
3786,p2,0.0168504,True
3787,p2,0.335616,True
3788,p2,0.178546,True
3789,p2,0.258124,True
3790,p2,0.0366006,True
3791,p2,0.00911731,True
3792,p2,0.0353762,False
3793,p2,0.00403213,False
3794,p2,0.222114,False
3795,p2,0.23812,False
3796,p2,8.67567e-05,True
3797,p2,0.140796,True
3798,p2,0.123962,
3799,p2,0.125746,True
3800,p2,0.22715,False
3801,p2,0.349401,True
3802,p2,0.0218627,True
3803,p2,0.219646,True
3804,p2,0.00198589,False
3805,p2,0.0321822,
3806,p2,0.0987515,True
3807,p2,0.0622752,True
3808,p2,0.112796,True
3809,p2,0.27531100000000003,True
3810,p2,0.213839,True
3811,p2,0.237067,False
3812,p2,0.06307819999999999,True
3813,p2,0.117122,True
3814,p2,0.270893,False
3815,p2,0.0900191,
3816,p2,0.0859462,True
3817,p2,0.006693000000000001,True
3818,p2,0.0718696,True
3819,p2,0.220617,True
3820,p2,0.442033,True
3821,p2,0.109678,True
3822,p2,0.135262,False
3823,p2,0.111472,True
3824,p2,0.127333,True
3825,p2,0.177669,True
3826,p2,0.0807469,True
3827,p2,0.185644,
3828,p2,0.0876477,True
3829,p2,0.27642100000000003,
3830,p2,0.0008372680000000001,True
3831,p2,0.383522,True
3832,p2,0.043305800000000005,False
3833,p2,0.16558499999999998,False
3834,p2,0.108809,True
3835,p2,0.16913399999999998,False
3836,p2,0.218601,False
3837,p2,0.0300833,False
3838,p2,0.119377,True
3839,p2,0.0624865,False
3840,p2,0.350188,True
3841,p2,0.0612065,True
3842,p2,0.440122,True
3843,p2,0.171681,True
3844,p2,0.268952,
3845,p2,0.180194,True
3846,p2,0.101228,True
3847,p2,0.14336600000000002,True
3848,p2,0.0367231,True
3849,p2,0.06119400000000001,True
3850,p2,0.0940747,True
3851,p2,0.016016700000000002,False
3852,p2,0.00349081,True
3853,p2,0.265442,True
3854,p2,0.274901,True
3855,p2,0.017000599999999998,True
3856,p2,0.00125152,False
3857,p2,0.0734302,True
3858,p2,0.00397268,False
3859,p2,0.0138922,True
3860,p2,0.0901292,
3861,p2,0.210282,False
3862,p2,0.090938,False
3863,p2,0.031355,True
3864,p2,0.143527,False
3865,p2,0.12743800000000002,True
3866,p2,0.0365747,False
3867,p2,0.0569935,True
3868,p2,0.112032,True
3869,p2,0.0727022,False
3870,p2,0.00182748,True
3871,p2,0.236661,
3872,p2,0.309675,
3873,p2,0.350973,True
3874,p2,0.351876,True
3875,p2,0.06839780000000001,True
3876,p2,0.229065,False
3877,p2,0.0408256,True
3878,p2,0.0996622,True
3879,p2,0.06253600000000001,True
3880,p2,0.07866139999999999,True
3881,p2,0.186484,True
3882,p2,0.123584,True
3883,p2,2.9873000000000007e-05,False
3884,p2,0.347609,False
3885,p2,0.256302,True
3886,p2,0.135767,True
3887,p2,0.027351,
3888,p2,0.0622148,True
3889,p2,0.30585,False
3890,p2,0.0388716,True
3891,p2,0.0735958,True
3892,p2,0.15395699999999998,True
3893,p2,0.460565,True
3894,p2,0.0642008,False
3895,p2,1.76343e-05,True
3896,p2,0.172557,True
3897,p2,0.105969,
3898,p2,0.0116613,True
3899,p2,0.0110676,True
3900,p2,0.137709,True
3901,p2,0.227716,True
3902,p2,0.342806,True
3903,p2,0.282102,True
3904,p2,0.153678,True
3905,p2,0.132944,True
3906,p2,0.131846,True
3907,p2,0.340106,True
3908,p2,0.13833099999999998,True
3909,p2,0.305294,True
3910,p2,0.296649,True
3911,p2,0.000647289,False
3912,p2,0.0266596,True
3913,p2,0.0928884,False
3914,p2,0.17491099999999998,False
3915,p2,0.097487,True
3916,p2,0.00702672,True
3917,p2,0.13106600000000002,False
3918,p2,0.217282,True
3919,p2,0.0102311,True
3920,p2,0.110289,True
3921,p2,0.0263188,True
3922,p2,0.10942,True
3923,p2,0.000605476,True
3924,p2,0.0868867,True
3925,p2,0.137744,True
3926,p2,0.148263,False
3927,p2,0.0554081,False
3928,p2,0.193539,True
3929,p2,0.214474,True
3930,p2,0.120407,True
3931,p2,0.0223436,True
3932,p2,0.0412593,False
3933,p2,0.00916644,True
3934,p2,0.25992,True
3935,p2,0.139519,True
3936,p2,0.107479,True
3937,p2,0.307465,True
3938,p2,0.133579,True
3939,p2,0.40655,True
3940,p2,0.280642,False
3941,p2,0.010832,True
3942,p2,0.212343,False
3943,p2,0.23352,False
3944,p2,0.23766,False
3945,p2,0.0496695,True
3946,p2,0.131544,True
3947,p2,0.00337904,
3948,p2,0.310143,False
3949,p2,0.0550896,True
3950,p2,0.0538711,False
3951,p2,0.173516,True
3952,p2,0.05421469999999999,False
3953,p2,0.177035,True
3954,p2,0.0897633,True
3955,p2,0.206048,True
3956,p2,0.014917500000000004,False
3957,p2,0.00022809,
3958,p2,0.00563972,True
3959,p2,0.238625,True
3960,p2,0.097078,True
3961,p2,0.184783,True
3962,p2,0.165878,True
3963,p2,0.272621,False
3964,p2,0.195573,False
3965,p2,0.043082,False
3966,p2,0.22706,
3967,p2,0.325623,False
3968,p2,0.041497000000000006,
3969,p2,0.1537,True
3970,p2,0.270733,True
3971,p2,0.146832,True
3972,p2,0.103338,True
3973,p2,0.0968812,True
3974,p2,0.111377,True
3975,p2,0.146311,True
3976,p2,4.3098100000000013e-05,False
3977,p2,0.390987,True
3978,p2,0.0225294,False
3979,p2,0.00860381,False
3980,p2,0.0544548,True
3981,p2,0.0913719,True
3982,p2,0.0374968,True
3983,p2,0.100554,True
3984,p2,0.00707832,True
3985,p2,0.258858,True
3986,p2,0.25405,False
3987,p2,0.250445,True
3988,p2,0.121607,True
3989,p2,0.0543221,True
3990,p2,0.16148800000000002,True
3991,p2,0.182411,False
3992,p2,0.0999648,True
3993,p2,0.363222,False
3994,p2,0.264221,True
3995,p2,0.00136349,True
3996,p2,0.189214,True
3997,p2,0.263854,False
3998,p2,0.425303,False
3999,p2,0.11555,True
4000,p2,0.06829439999999999,True
4001,p2,0.07131069999999999,False
4002,p2,0.314149,False
4003,p2,0.372115,True
4004,p2,0.107884,True
4005,p2,0.0267643,False
4006,p2,0.060343,True
4007,p2,0.261411,True
4008,p2,0.191101,True
4009,p2,0.0949242,False
4010,p2,0.20398,False
4011,p2,0.196655,True
4012,p2,0.23516,True
4013,p2,0.279479,True
4014,p2,0.168445,False
4015,p2,0.08749860000000001,False
4016,p2,0.00018115,True
4017,p2,1.0113e-08,True
4018,p2,0.0161675,True
4019,p2,0.146789,True
4020,p2,0.187155,True
4021,p2,0.262239,True
4022,p2,0.451219,False
4023,p2,0.083011,True
4024,p2,0.0934941,False
4025,p2,0.07473389999999999,True
4026,p2,0.293744,True
4027,p2,0.125119,True
4028,p2,8.10632e-05,False
4029,p2,0.000201084,True
4030,p2,0.202225,True
4031,p2,0.312958,False
4032,p2,0.300313,True
4033,p2,0.30740700000000004,True
4034,p2,0.14639100000000002,False
4035,p2,0.0924353,False
4036,p2,0.08457150000000001,False
4037,p2,0.119256,True
4038,p2,0.00168821,True
4039,p2,0.118651,False
4040,p2,0.13226400000000002,True
4041,p2,0.223427,True
4042,p2,0.054933400000000014,False
4043,p2,0.0566394,False
4044,p2,0.00691777,True
4045,p2,0.00630049,True
4046,p2,0.000450355,True
4047,p2,0.127998,False
4048,p2,0.271963,True
4049,p2,0.12728499999999998,True
4050,p2,0.454937,True
4051,p2,0.232006,True
4052,p2,0.148112,True
4053,p2,0.265278,False
4054,p2,0.0105638,True
4055,p2,0.176293,True
4056,p2,0.215218,True
4057,p2,0.243223,False
4058,p2,0.0527442,False
4059,p2,0.13409400000000002,True
4060,p2,0.0919921,True
4061,p2,0.08754400000000001,False
4062,p2,0.243629,True
4063,p2,0.0578659,False
4064,p2,0.00537015,True
4065,p2,0.0924939,False
4066,p2,0.103259,True
4067,p2,0.090998,True
4068,p2,0.206694,False
4069,p2,0.0126008,True
4070,p2,0.0624899,True
4071,p2,0.190142,True
4072,p2,0.114071,False
4073,p2,0.12403,False
4074,p2,0.148759,True
4075,p2,0.28527600000000003,False
4076,p2,0.283545,False
4077,p2,0.151363,False
4078,p2,0.167175,True
4079,p2,0.165255,False
4080,p2,0.029307,False
4081,p2,0.00868727,True
4082,p2,0.170497,False
4083,p2,0.0432093,False
4084,p2,0.237612,True
4085,p2,0.287955,True
4086,p2,0.12468,True
4087,p2,0.056775300000000015,True
4088,p2,0.104109,False
4089,p2,0.249394,False
4090,p2,0.0903464,True
4091,p2,0.148258,False
4092,p2,0.24422,True
4093,p2,0.00939697,False
4094,p2,0.25955100000000003,True
4095,p2,0.00240245,True
4096,p2,0.147655,True
4097,p2,0.0547868,False
4098,p2,0.278407,False
4099,p2,0.01525,False
4100,p2,0.111884,False
4101,p2,0.0855474,True
4102,p2,0.149842,True
4103,p2,0.166192,False
4104,p2,0.0782598,False
4105,p2,0.404722,True
4106,p2,0.17538199999999998,True
4107,p2,0.174201,False
4108,p2,0.0937178,True
4109,p2,0.192305,True
4110,p2,0.0145938,False
4111,p2,0.0582794,False
4112,p2,0.263788,False
4113,p2,0.243682,True
4114,p2,0.360687,True
4115,p2,0.13858399999999998,True
4116,p2,0.07419169999999999,False
4117,p2,0.156665,True
4118,p3,0.07611,False
4119,p3,0.0689569,True
4120,p3,0.0313789,True
4121,p3,0.0408359,False
4122,p3,0.175219,True
4123,p3,0.07690219999999999,False
4124,p3,0.193548,False
4125,p3,0.0765069,True
4126,p3,0.118184,True
4127,p3,0.0292482,True
4128,p3,0.00816748,True
4129,p3,0.0829811,False
4130,p3,0.00463323,True
4131,p3,0.00149818,True
4132,p3,0.00795775,True
4133,p3,0.0273507,True
4134,p3,0.105506,True
4135,p3,0.0734817,True
4136,p3,0.111411,True
4137,p3,0.0389148,True
4138,p3,0.000903211,True
4139,p3,0.026236400000000003,True
4140,p3,0.0263208,False
4141,p3,0.0389148,True
4142,p3,0.134203,True
4143,p3,0.029704700000000007,True
4144,p3,0.0322529,False
4145,p3,0.08634630000000001,True
4146,p3,0.0441727,False
4147,p3,7.55616e-05,True
4148,p3,0.00284892,
4149,p3,0.00623915,False
4150,p3,0.134697,
4151,p3,0.0119335,True
4152,p3,0.0557697,True
4153,p3,0.127725,
4154,p3,0.0373485,True
4155,p3,0.0440019,True
4156,p3,0.00208089,True
4157,p3,0.0491476,True
4158,p3,0.0630203,True
4159,p3,0.00550072,True
4160,p3,0.00214033,
4161,p3,0.00247094,True
4162,p3,0.07341439999999999,True
4163,p3,0.015579399999999997,True
4164,p3,0.107699,True
4165,p3,0.0171995,True
4166,p3,0.00694063,False
4167,p3,0.12701700000000002,True
4168,p3,0.16073900000000002,True
4169,p3,0.114854,True
4170,p3,0.0556607,True
4171,p3,0.0695338,False
4172,p3,0.0337257,True
4173,p3,0.00937082,
4174,p3,0.0525803,False
4175,p3,0.106073,False
4176,p3,0.00948502,False
4177,p3,0.0733202,True
4178,p3,0.110481,True
4179,p3,0.0188266,True
4180,p3,0.132932,True
4181,p3,0.0087113,True
4182,p3,0.0397246,
4183,p3,0.12850699999999998,False
4184,p3,0.0152434,True
4185,p3,0.0405991,True
4186,p3,0.107473,
4187,p3,0.000467919,False
4188,p3,0.0794058,True
4189,p3,8.17379e-05,True
4190,p3,0.08893480000000001,
4191,p3,0.016723599999999998,
4192,p3,0.0949327,
4193,p3,0.0046176,True
4194,p3,0.160753,True
4195,p3,0.0460382,True
4196,p3,0.0360071,True
